Post URL,User,Author Name,Likes,Views,Shares,Comments,Comments Data,Caption,HashTags,Music,Date Posted,Date Collected
https://www.tiktok.com/@nina/7143450534337563950,nina,Nina Dobrev,2700000,14500000,5172,5920,"['THIS IS SO ICONIC', 'OH THESE ARE RHE GIRLS']",Find My IPhone ,#fashionweek #vanessahudgens #sabrinacarpenter #kekepalmer #alexandradaddario #kaitlyndever ,CUFF IT,2022-09-15 09:26:34,2023-11-18 21:31:32.177883
https://www.tiktok.com/@girls_model_and_fitness/7137104198860098821,girls_model_and_fitness,Girls model and fitness,2600000,36200000,89200,11300,"['Wow stunning mesmerizing', 'max.... OMG']",,#WowJetour #fashionweek #chicalinda #modelos #fitnessmodel #girls #model #sexy #fitness #fashion #chica #fitnessgirl #modelo #models #hermosa #cuerpofit,Crazy in Love,2022-08-29 06:59:33,2023-11-18 21:31:33.871890
https://www.tiktok.com/@kjbelll/6981842945314000134,kjbelll,kelly ❤︎,2500000,11700000,127800,217400,"['i feel like i’d pull all of this off 😳', 'i am my bestfriend and i think evreything will fit me well']",part one <3 ,#fashion #fashiontok #fashionweek #aesthetic #pinterest #zodiacs #astrology #foryoupage #fyp #foru #fypシ #bookworm #gymtok #foryou #fypp,romanticize that jealousy jealousy life,2021-07-06 21:26:31,2023-11-18 21:31:36.052397
https://www.tiktok.com/@kristy.sarah/7192747305148140842,kristy.sarah,Kristy Sarah,2400000,14400000,6778,6172,"['Doja dupe', 'Where on earth does she get these outfits from and so fast 😂']",the way his lip quivered though ,#dojacat #doja #pfw #parisfashionweek #fashionweek #reactions #couples #fw ,original sound,2023-01-26 05:43:15,2023-11-18 21:31:38.574558
https://www.tiktok.com/@clemnhc/7121284787414813958,clemnhc,C L E M,2400000,14100000,8070,4929,"['she looks so real', 'rich or not, makeup on or off, she’s literally gorgeous']",elle a pas de pores 😢  ,#bellahadid #pfw #fashionweek #paris,som original,2022-07-17 15:52:05,2023-11-18 21:31:40.535265
https://www.tiktok.com/@vincenzo.diminoo/7065008168807730478,vincenzo.diminoo,Vin,2400000,11700000,50200,28900,"['with yo man in Miami ✨material gworl✨', 'We Stan the no auto tune ❤️']",Y’all MATERIAL GWORLLL WAS GIVING😂😂😂 ,#fyp #materialgirl #nyfw #fashionweek,original sound,2022-02-16 00:10:01,2023-11-18 21:31:42.271146
https://www.tiktok.com/@alixpvrispam/7069705324151852294,alixpvrispam,alix ✰,2300000,9100000,5665,7962,"['DAMN I DIDNT KNOW SHE WAS THIS PRETTY', 'GOD RED HEAD KENDALL']",,#kendalljenner #paris #fashionweek <3,I love u so sped up,2022-02-28 15:57:23,2023-11-18 21:31:44.201819
https://www.tiktok.com/@zhannared/6910679264018976005,zhannared,Zhanna Red,2200000,9700000,10100,6653,"[""Victoria's secret: 😁🤩🤗\nGucci: 😐😐😐"", ""i loveee victoria's secret catwalks they are sooo energetic and radiate amazing energy""]",so much fun making this 🤓 ,#BoxingDay #modeltok #runwaymodel #modelcheck #modelling #kwanza #runwaywalk #catwalkchallenge #russianmodel,Originalton,2020-12-27 02:55:16,2023-11-18 21:31:45.964051
https://www.tiktok.com/@leoniehanne/6929991416059841797,leoniehanne,Leonie Hanne,2200000,13900000,20700,11200,"['Do you need a dog??? I can bark.', 'U look ⚡️expensive ⚡️']",What I’d wear FRONT ROW - Corona edition! What’s your fav mask look? 🖤,#fashionweek #fashion #tiktokfashion,Such a Whore (Stellular Remix),2021-02-17 03:56:14,2023-11-18 21:31:48.210740
https://www.tiktok.com/@n.nina666/6961669676690722053,n.nina666,Nina lin,2100000,8200000,13600,11200,"['U mean Nikki minaj😫💀', ""Dude I didn't expect Nicki.""]",We drank from the same bottle🤪  ,#fyp #Foryou #nyc #fashionweek #nickiminaj #car #cardio #running#18 #SipIntoSummer #MAKEYOURMOVE  #illneverforgetyou,Never Forget You,2021-05-13 12:44:02,2023-11-18 21:31:50.591051
https://www.tiktok.com/@britneymnsn/7197484131628911877,britneymnsn,Britney Manson,2100000,8800000,3493,6147,"['@rebelllhor you need to know her .', 'MY GUY LOOKING LIKE BODY GUARDS']",PLOT TWIST AT THE END!!!! I wasnt expecting for it…and thanks to @MAXIMILIAN ALEXANDER GEDRA for this amazing dress ❤️ ,#model #modeling #modellife #modelscout #runwaywalk #runwaymodels #catwalkmodel #runwaychallenge #catwalkchallenge #catwalk #pov #fashionweek ,난리나 (inst),2023-02-08 00:04:26,2023-11-18 21:31:52.688823
https://www.tiktok.com/@marcsebastianf/7138230529308003630,marcsebastianf,Marc Sebastian,2000000,8700000,1961,2641,"['i would sob. so sorry that happened to you!', 'LMAOOAOAOAOAOO']",fashion week isnt so fun is it!! ,#model #modeling #fashionweek #runway #nyfw #fashionshow #storytime,original sound,2022-09-01 07:50:11,2023-11-18 21:31:55.118136
https://www.tiktok.com/@voguefrance/7117298496536907013,voguefrance,Vogue France,2000000,17000000,5447,13200,"['Did she really do 🤨 hdksjdjd lol', 'North be like: 🤨 and Kris: 👽😀']",Spotted : North West (@Kim and North) et sa grand mère @Kris au défilé @balenciaga 🖤 ,#HauteCoutureWeek #fashionweek #FashionTok #balenciaga,son original,2022-07-06 22:03:14,2023-11-18 21:31:57.063370
https://www.tiktok.com/@laurabudryte/6923522010354044165,laurabudryte,Laura Budryte,1800000,12000000,17700,9855,"['Chanel is everything 😍', 'Valentino and Chanel Is everything']",Part 3 🖤 who was your fave? 🥰 ,#fyp #foryoupage #designerrunway #designer #runway #style,Originalton,2021-01-30 17:31:45,2023-11-18 21:31:59.136501
https://www.tiktok.com/@fashionweek/7149335711630511406,fashionweek,Fashion Week,1800000,18100000,9360,10400,"['Bella is bringing back the supermodel era she is so perfect! She is carrying the modeling industry on her back!!', 'beautiful yes ..most beautiful no']",Replying to @tlaarcher We still can’t believe it either 🤯 @coperni shut down ,#PFW & broke the internet by spray painting on #BellaHadid’s finale dress — a moment that will go down in fashion history!  #bella #hadid #copernifashion #coperni #babybella #paris #parisfashionweek #fashionweek | vid by @shotbysymo ,original sound,2022-10-01 06:04:07,2023-11-18 21:32:01.642676
https://www.tiktok.com/@assaf21/7284035837736619270,assaf21,s_assaf21,1800000,11500000,1148,1243,"['Kendall strong as ever, bc I would nearly die from laughter if I saw my sibling', 'Kylie’s waist is unbelievable 😫😭']",Icons ,#kyliejenner #rosalia #kendalljenner #kardashians #schiaparelli #fashion #fashionweek #iconic #sisters #modeling #supermodel #viral ,original sound,2023-09-29 05:49:17,2023-11-18 21:32:03.651993
https://www.tiktok.com/@fiorella.del/6937789996942314758,fiorella.del,Fiorella,80200,1100000,1391,1296,"['2nd one is my fav', 'WHERES THE LAST JACKET FROM PLS']",Which one ? 😫 ib: @nathns ,#outfitideas #outfitinspo #fashiontiktok #streetwear,sonido original,2021-03-10 04:18:34,2023-11-18 21:32:05.637377
https://www.tiktok.com/@originalparadigms/6937489463174089989,originalparadigms,originalparadigms,48000,388800,2007,292,"['Do a budget version!!', 'None of those were fire']",,#fyp #foryou #summeroutfits #styletips #streetwear #fashion #summer #style #fashion2021 #hypebeasts #hype #y2k,heavy in my mind,2021-03-09 08:52:23,2023-11-18 21:32:07.698901
https://www.tiktok.com/@jaadiee/7198199504405843205,jaadiee,Jaadiee,14600000,105300000,338200,114200,"['this world finna end', 'Gramps got it']",Replying to @Big T. Styling the Big Red Boot 🅱️🥵👴🏻 ,#gramps #bigredboot #mschf #streetwear #fashion #styling #outfit #astroboy ,HOTEL LOBBY (Unc & Phew),2023-02-09 22:20:28,2023-11-18 21:32:09.731887
https://www.tiktok.com/@jaadiee/6865297338781519110,jaadiee,Jaadiee,9800000,61300000,189200,61700,"['Dripppy drip', 'Grandpa got dripp']",Grateful Gramps 👴🏻💛 ,#gramps #opa #streetwear #fashion #drake #mode #makeover,Know Yourself,2020-08-26 19:50:04,2023-11-18 21:32:11.637915
https://www.tiktok.com/@jaadiee/7199683549602073862,jaadiee,Jaadiee,9300000,48200000,257700,78700,"['Unmatchable DRIP 🔥', 'Lovely couple 🥰🥰🥰']",Ready for their date 🥹💐  ,#grwm #valentinesday #vday #date #gramps #grandparents #fashion #streetwear #style ,Love songX,2023-02-13 22:19:19,2023-11-18 21:32:13.834410
https://www.tiktok.com/@sh1ryinyin/6847003743809015046,sh1ryinyin,Sh1ryinyin,5900000,43800000,272100,71600,"['oh to be ✨s k i n n y✨', 'Is it just me or are they FREAKINF TALL?? And damnn let me leave The Netherlands asap😔']",Take me back to China😫 ,#fashion #streetwear #xyzbca,How You Like That,2020-07-08 12:41:41,2023-11-18 21:32:15.988285
https://www.tiktok.com/@jaadiee/7265723058801904928,jaadiee,Jaadiee,5300000,46500000,90200,35500,"['Gramps does it every time 🔥🔥🔥🔥🔥🔥', 'thats actually fire']",Replying to @Johnny Anzeige| styling the Big Yellow Boots 🤝👴🏻🔥  ,#gramps #styling #howtostyle #crocs #mschf #bigredboots #astroboy #fashion #streetwear #style #outfit ,JEALOUSY,2023-08-10 21:26:27,2023-11-18 21:32:18.383335
https://www.tiktok.com/@jaadiee/7197455788917460229,jaadiee,Jaadiee,3500000,28500000,23500,6989,"['Style them Goat 🐐🍀', 'bro got astro boy shoes']",Unboxing something crazy 👀🅱️ ,#unboxing #streetwear #fashion #mschf @mschf #bigredboot ,Major Distribution,2023-02-07 22:14:29,2023-11-18 21:32:20.620136
https://www.tiktok.com/@aislinnmcinerney/6939038297025039621,aislinnmcinerney,Aislinn,3500000,21600000,112300,27200,"['I come back to this often', 'WHY IS TWILIGHT TAGGED']",,#YesDayChallenge #shoppinghaul #twilight #ronaldo #streetwear #juventus #musicaltheatre #gta #gta5 #sabiasque #beautyhack #ontherunway #fyp,original sound,2021-03-13 13:02:43,2023-11-18 21:32:22.803348
https://www.tiktok.com/@_jordangonz01/7042718167147531526,_jordangonz01,Jordan Gonzalez,3400000,24000000,28000,3000,"['ZENDAYA ❤️', 'Zendaya tee by us! Was a past release']",BEST COLOR COMBOS 🎨 ,#streetwear #streetfashion #streetfashion #colorcombos,Own Brand Freestyle,2021-12-17 22:33:25,2023-11-18 21:32:24.545701
